YEARMADERANGE,WALLTYPE,ROOFTYPE,BEDROOMS,NCOMBATH,NHAFBATH,PRKGPLC1,STOVENFUEL,OVENUSE,AMTMICRO,DEFROST,TOASTER,NUMMEAL,FUELFOOD,COFFEE,NUMFRIG,TYPERFR1,SIZRFRI1,AGERFRI1,NUMFREEZ,DWASHUSE,WASHLOAD,DRYRUSE,TVCOLOR,TVSIZE1,TVTYPE1,TVONWD1,TVONWE1,NUMPC,TIMEON1,TIMEON2,TIMEON3,BATTOOLS,INTERNET,WELLPUMP,AQUARIUM,STEREO,HEATROOM,MOISTURE,FUELH2O,ACROOMS,USECENAC,PROTHERMAC,NUMCFAN,USECFAN,TREESHAD,RECBATH,LIGHTS,SLDDRS,WINDOWS,ADQINSUL,USENG,USESOLAR,ELWARM,ELWATER,ELFOOD,EMPLOYHH,Householder_Race,EDUCATION,NHSLDMEM,MEANAGE,RETIREPY,MONEYPY,POVERTY150,TOTSQFT,TOTHSQFT,TOTCSQFT,KWH,WSF
8,2,5,3,2,1,1,1,9,2,1,1,1,1,1,2,4,5,3,0,2,7,3,4,2,2,4,4,3,2,1,1,6,1,0,0,1,7,1,0,7,3,1,4,2,0,0,23.5,0,12,3,1,0,1,0,1,1,1,6,3,23.666666666666668,0,110000,0,3276,1701,1701,11642,0.6
6,1,5,3,2,0,1,1,9,4,1,0,3,1,1,1,3,4,7,0,8,1,3,1,2,1,12,12,1,8,0,0,2,1,0,0,0,6,0,0,6,3,1,2,3,0,0,39.5,0,7,4,1,0,0,0,1,0,1,5,1,62,1,57500,0,2721,2321,2321,10519,0.46
6,1,5,3,2,0,0,1,6,3,1,1,10,1,1,1,3,5,7,0,0,7,3,1,1,1,2,2,1,5,0,0,2,1,0,0,1,6,1,1,6,3,1,4,3,0,0,5,0,7,4,0,0,1,1,1,1,1,2,2,13.5,0,32500,0,1462,1462,1462,6958,0.45
4,1,5,4,2,0,0,1,1,4,1,0,18,1,1,1,3,4,3,1,1,7,2,3,2,2,12,12,2,10,1,0,6,1,0,1,1,6,0,1,6,3,1,2,2,1,0,91.5,0,12,3,0,0,1,1,1,1,2,2,7,22.285714285714285,0,47500,1,2550,2550,2550,21988,0.4
7,1,5,3,2,0,1,0,1,1,0,0,7,0,0,1,4,4,7,0,8,3,3,2,3,1,4,1,1,2,0,0,0,0,0,0,0,6,0,0,6,1,1,4,2,0,0,0,0,12,4,1,0,0,0,0,1,1,2,3,27.666666666666668,0,32500,0,1760,1360,1360,8028,0.52
1,1,0,1,1,0,0,0,0,3,0,0,7,0,0,1,4,3,7,0,0,1,0,1,2,2,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,4,1,0,0,0,0,0,1,1,1,85,1,6250,1,994,994,0,802,0.59
4,1,5,2,1,0,0,0,9,3,1,1,7,0,0,1,4,3,2,0,0,3,0,3,3,2,12,2,1,1,0,0,2,0,0,0,0,4,0,0,4,3,0,0,0,0,0,25,0,12,3,1,0,0,0,0,0,1,1,3,39.666666666666664,0,17500,1,834,834,834,7439,0.46
2,1,8,0,1,0,0,0,3,1,0,0,7,0,0,1,4,3,7,0,0,0,0,1,1,1,8,8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,4,1,0,1,0,0,0,4,4,1,45,0,2000,1,451,451,451,4149,0.57
1,2,0,3,1,0,0,0,6,2,1,0,5,0,0,1,4,3,3,1,0,7,0,2,1,2,8,8,1,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,12,0,7,2,1,0,1,1,0,1,1,2,3,33.666666666666664,0,22500,1,1188,950,0,20337,0.6
7,3,5,2,2,0,1,1,1,4,1,1,3,1,1,1,3,4,3,0,3,3,3,3,3,2,2,4,1,1,0,0,0,1,0,0,1,4,0,0,4,3,0,1,0,0,0,31.5,1,7,4,1,0,0,0,1,0,1,2,1,70,1,42500,0,4440,4040,4040,5666,0.5
1,1,8,1,1,0,0,0,9,1,0,0,7,0,0,1,4,3,12,0,0,0,0,2,2,2,12,12,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,1,1,55,1,12500,1,639,639,319,3377,0.48
4,3,6,4,2,1,1,0,9,3,1,0,7,0,1,1,3,5,22,0,5,7,3,3,3,3,2,4,1,2,0,0,2,1,1,0,1,8,0,0,8,2,1,3,2,1,0,5,1,18,4,1,0,0,0,0,1,1,3,2,55,0,92500,0,3526,3126,3126,8019,0.52
5,2,5,4,2,1,1,1,6,2,0,0,18,1,0,2,3,4,2,0,3,7,2,4,2,1,2,4,4,2,2,2,2,1,0,0,1,1,0,0,7,3,0,6,3,1,0,42,0,12,4,1,0,0,0,1,1,1,6,8,24.375,0,92500,0,2673,325,2273,19813,0.45
4,1,5,2,2,0,1,1,3,2,0,1,5,1,1,1,4,3,17,0,3,3,3,2,2,1,8,4,1,5,0,0,2,1,0,0,0,5,0,1,5,3,0,3,1,1,0,21,1,7,3,0,0,1,1,1,0,1,6,1,85,1,42500,0,2295,1895,1895,13175,0.42
2,2,6,2,1,0,0,0,0,1,0,0,1,0,1,1,1,3,12,0,0,0,0,1,3,2,12,12,0,0,0,0,0,0,0,0,0,4,1,0,4,1,0,2,1,1,0,10.5,0,7,3,1,0,0,0,0,0,1,0,1,85,1,8750,1,608,608,608,2855,0.56
4,7,0,1,1,0,0,1,0,1,0,1,7,1,1,1,4,3,7,0,0,0,0,2,2,1,4,4,1,2,0,0,0,0,0,0,0,0,0,1,3,3,1,0,0,0,0,21,0,4,4,0,0,0,1,1,0,1,2,3,42,0,22500,1,1628,0,1628,9791,0.38
4,1,0,0,1,0,0,0,6,3,1,0,10,0,0,1,4,3,7,0,0,0,0,1,1,1,12,12,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,3,1,0,0,0,0,0,2,3,2,38,0,6250,1,619,619,0,3060,0.57
7,3,5,5,3,0,0,0,9,3,0,0,5,0,0,2,4,4,7,0,3,7,3,5,3,2,12,12,3,10,1,5,0,1,0,0,1,7,0,1,9,2,1,7,2,1,0,0,0,12,3,1,0,1,1,0,0,1,2,3,34.666666666666664,0,32500,0,2538,1974,2538,41673,0.4
3,4,1,2,2,0,0,1,0,4,0,0,0,0,1,1,3,3,7,0,1,1,3,3,2,2,2,1,1,2,0,0,0,1,0,0,1,5,0,1,5,1,1,4,1,0,0,10.5,0,12,4,0,0,1,1,0,0,1,5,1,76,1,130000,0,772,772,772,8251,0.39
6,4,1,4,3,0,1,0,6,3,0,0,10,0,1,1,3,3,3,0,0,3,3,3,2,3,8,12,1,2,0,0,10,1,0,0,0,7,0,0,7,1,1,0,0,0,0,10,1,22,4,1,0,1,0,0,0,1,1,5,27.8,0,42500,0,2013,1613,1613,5772,0.43
7,4,0,2,2,0,0,1,6,2,1,1,7,1,0,1,4,3,3,0,5,7,3,3,2,1,8,8,1,1,0,0,2,1,0,0,0,3,1,1,3,3,0,2,3,0,0,54,1,4,3,0,0,1,1,1,1,1,3,3,21.333333333333332,0,57500,0,1109,1109,1109,14283,0.43
1,3,5,4,2,0,1,1,6,3,1,1,18,1,1,2,3,5,3,2,5,3,2,5,2,1,8,8,1,2,0,0,2,1,0,0,0,6,0,1,9,1,0,2,3,1,0,25,1,18,3,0,0,1,1,1,2,1,3,2,77.5,1,22500,0,5113,2976,4863,18082,0.69
5,4,0,2,1,1,0,0,9,2,0,1,10,0,0,1,4,3,17,0,1,3,3,3,2,1,4,4,1,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,75.5,1,4,4,1,0,0,0,0,2,6,2,3,45,0,17500,1,886,886,0,3044,0.52
2,3,5,4,1,0,1,0,16,1,1,0,7,0,1,1,1,3,2,1,0,3,2,1,2,2,4,4,1,2,0,0,2,1,0,0,1,6,1,0,6,3,0,1,2,1,0,18.5,0,7,3,1,0,0,0,0,1,1,2,2,63,0,67500,0,1400,1150,1150,4916,0.53
3,3,5,3,1,0,1,1,6,4,0,1,5,1,1,1,4,3,12,1,3,7,3,3,3,2,8,12,2,10,10,0,2,1,0,0,1,6,0,0,6,2,1,2,3,1,0,76.5,0,7,3,1,0,0,0,1,0,1,2,4,23.75,0,27500,1,2112,1862,1178,15153,0.54
3,4,4,3,1,1,1,0,3,4,1,1,7,1,1,2,5,5,12,0,8,13,3,2,3,3,4,12,2,10,10,0,2,1,0,0,0,5,0,0,0,0,0,5,2,1,0,37,0,18,2,1,0,0,0,1,2,1,2,4,31,0,110000,0,2013,1344,0,6725,0.44
2,4,5,3,2,0,0,0,6,2,0,0,5,0,1,1,3,4,12,1,3,3,3,4,3,4,2,4,2,8,5,0,0,1,0,0,0,6,0,0,6,2,1,1,1,1,0,31.5,1,12,3,1,0,0,0,0,1,4,5,3,40,0,130000,0,2259,2259,2259,16094,0.4
3,1,5,3,3,0,0,0,6,2,1,0,5,1,1,2,4,3,22,1,2,3,3,5,2,1,4,4,1,2,0,0,2,1,0,0,0,8,0,0,8,3,0,7,1,0,0,52.5,0,12,4,1,0,0,0,1,0,1,3,2,67.5,1,72500,0,3003,3003,3003,18362,0.43
4,2,5,3,1,0,1,1,9,2,1,0,18,1,1,1,4,4,7,0,5,13,3,3,2,1,2,2,3,10,2,1,2,1,1,0,0,7,0,0,0,0,0,1,1,1,0,2.5,0,18,3,1,0,0,0,1,0,1,3,5,30.8,0,130000,0,3365,2965,720,21208,0.51
5,3,6,3,2,0,1,1,9,3,1,0,18,1,0,1,3,3,12,1,8,13,3,1,3,2,4,4,1,10,0,0,0,1,0,0,0,6,1,0,6,3,1,1,3,1,0,2.5,1,12,3,1,0,0,0,1,0,1,5,6,17.833333333333332,0,37500,1,6027,4527,4527,8612,0.54
5,2,5,2,2,0,1,1,6,3,0,0,10,1,1,1,4,3,7,0,3,7,3,2,2,1,2,4,1,2,0,0,2,1,0,0,0,3,0,1,3,2,0,2,2,1,1,10.5,0,7,3,0,0,1,1,1,2,1,2,1,57,0,27500,0,1478,1228,1228,13555,0.41
2,3,6,3,1,0,0,1,16,0,0,0,10,1,0,1,4,4,7,0,0,3,1,2,2,1,4,4,0,0,0,0,2,0,0,0,1,5,0,1,0,0,0,1,2,0,0,7.5,0,12,3,0,0,0,1,1,2,1,2,2,67,1,47500,0,2028,1014,203,6505,0.49
3,1,6,2,1,0,0,0,6,3,0,0,5,1,1,1,3,3,3,0,0,7,3,2,2,3,12,12,2,5,1,0,2,1,0,0,0,3,1,1,0,0,0,3,1,1,0,5,0,7,3,1,0,0,1,1,2,1,2,3,34,0,47500,0,1044,626,418,7082,0.45
4,3,3,2,1,0,0,0,6,2,1,0,10,0,1,1,3,5,7,1,0,3,2,2,2,1,12,12,1,2,0,0,2,1,0,0,0,3,0,0,0,0,0,1,3,0,0,0,0,12,2,1,0,0,0,0,0,1,2,3,50.333333333333336,0,27500,1,840,840,0,7674,0.65
6,3,0,2,1,0,0,1,1,4,0,0,10,1,0,1,4,4,3,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,4,0,1,4,3,1,2,1,1,0,43.5,0,4,4,0,0,1,1,1,0,1,5,1,50,0,3750,1,1100,1100,1100,20799,0.47
1,4,5,3,1,0,0,0,1,3,0,1,5,0,0,1,3,4,2,0,0,3,3,2,2,2,4,4,1,2,0,0,2,1,0,0,0,4,0,0,9,2,0,2,1,0,0,23.5,0,7,3,1,0,0,0,0,0,1,2,4,46.5,0,47500,0,1258,559,1258,10456,0.53
5,2,0,2,2,0,0,1,9,2,0,0,10,1,1,1,4,3,17,0,3,3,3,2,3,2,4,2,3,8,2,2,2,1,0,0,0,5,0,1,5,1,0,3,1,1,0,8,1,7,3,0,0,1,1,1,1,1,2,3,33.333333333333336,0,52500,0,1053,1053,1053,12789,0.37
8,3,5,3,2,0,1,1,9,2,1,0,7,1,0,1,0,4,3,0,3,3,3,2,3,2,4,8,1,1,0,0,2,1,0,0,0,6,0,1,6,3,0,1,1,0,0,15.5,0,7,3,0,0,1,1,1,1,1,3,4,18.5,0,2000,1,2810,2410,2410,16442,0.4
5,4,0,1,1,0,0,0,1,0,0,1,7,0,0,1,4,3,12,0,2,0,0,1,3,2,1,2,4,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,10.5,0,4,2,1,0,0,0,0,1,1,4,1,20,0,52500,0,663,0,0,3206,0.6
1,5,5,3,1,0,1,1,16,3,0,0,7,1,1,1,3,4,3,2,0,3,3,2,2,1,4,8,1,8,0,0,2,1,1,0,1,3,0,1,0,0,0,3,1,0,0,2.5,0,7,2,0,0,1,1,1,0,1,1,2,25,0,2000,1,4416,1472,491,51175,0.55
3,3,2,2,1,0,1,0,6,1,0,1,7,0,0,1,4,4,7,0,0,3,3,2,3,2,2,2,1,2,0,0,0,1,0,0,0,2,0,0,2,2,1,2,1,0,0,5,0,12,4,1,0,0,0,0,1,1,3,2,29,0,32500,0,2133,628,628,3955,0.51
5,3,3,2,1,0,0,0,1,1,0,0,1,1,0,1,4,3,3,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,3,1,0,0,0,7,3,0,0,1,1,1,1,2,2,1,50,0,27500,0,770,385,193,7122,0.33
7,1,0,2,2,0,0,1,6,4,1,1,10,1,1,1,3,4,7,0,1,3,3,3,2,1,4,4,2,10,5,0,2,1,0,0,1,4,0,1,4,2,0,4,1,0,0,13,0,12,4,0,0,1,1,1,0,1,2,1,34,0,17500,0,1126,1126,1126,13796,0.45
6,1,5,3,2,1,1,0,6,2,0,1,10,0,1,2,3,4,7,1,8,13,3,2,3,2,12,12,1,2,0,0,2,1,0,0,0,6,0,0,6,3,1,4,3,0,0,23.5,0,12,3,1,0,1,0,0,1,1,4,3,47.333333333333336,1,52500,0,3274,2874,2874,10753,0.54
4,3,6,2,1,0,0,1,6,1,0,0,5,1,0,1,3,4,7,0,2,1,3,3,3,2,2,2,1,2,0,0,2,1,0,0,0,4,0,1,4,3,0,2,3,1,0,10.5,0,7,4,0,0,1,1,1,2,1,3,3,34.666666666666664,0,67500,0,780,780,780,12386,0.46
8,2,1,5,3,0,1,0,6,3,0,0,10,0,0,2,3,5,3,0,0,16,3,4,3,3,8,4,1,5,0,0,0,1,0,0,0,8,0,0,8,1,1,0,0,0,0,18.5,0,12,4,1,0,1,0,0,0,1,0,8,21.625,1,110000,0,4044,4044,4044,5791,0.53
3,1,3,1,1,0,0,0,1,1,1,1,1,0,1,1,4,3,7,0,0,3,3,2,2,1,4,12,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10.5,0,7,4,1,0,0,0,0,1,2,1,1,60,0,17500,0,575,575,192,3729,0.43
7,3,5,4,2,1,1,1,6,2,1,0,7,1,0,1,3,5,7,0,5,7,3,3,3,2,2,2,4,2,1,1,2,1,0,0,0,9,0,0,9,2,1,0,0,0,0,33.5,1,7,3,1,0,0,0,1,1,1,3,3,20.333333333333332,0,52500,0,2856,2456,2456,17891,0.58
5,3,5,4,2,0,0,1,6,1,1,0,5,1,0,1,4,4,7,0,0,3,3,1,2,1,4,8,1,2,0,0,0,1,0,0,0,8,1,0,4,1,1,1,1,1,0,5,0,18,3,1,0,0,0,1,1,1,2,1,49,0,32500,0,1107,1107,553,5312,0.58
4,2,5,4,2,0,0,1,6,1,1,1,7,1,1,1,5,4,3,0,3,3,2,1,3,1,2,4,3,2,1,1,6,1,1,0,1,11,1,1,0,0,0,1,2,1,1,94,1,30,4,0,1,1,1,1,0,1,2,2,64.5,0,82500,0,3264,3264,0,13135,0.62
5,1,5,2,2,1,1,0,6,4,1,0,10,0,1,2,2,4,3,0,3,3,3,2,2,5,4,4,3,8,5,1,6,1,0,0,1,6,0,0,6,1,1,5,3,1,0,12.5,1,12,2,1,0,0,0,1,0,1,5,2,74.5,1,110000,0,3743,3343,3343,6024,0.53
8,4,6,3,2,0,1,1,6,2,0,0,7,1,1,1,3,4,3,0,3,3,3,1,3,2,4,4,1,2,0,0,2,1,1,0,0,5,0,1,5,2,0,4,3,0,0,21,1,4,3,0,0,1,1,1,0,1,2,1,66,1,32500,0,2064,1664,1664,14017,0.34
3,1,0,1,1,0,0,1,6,4,1,0,3,1,0,1,4,4,3,0,3,3,3,1,2,1,8,2,2,5,1,0,2,1,0,0,0,1,0,1,0,0,0,1,3,0,0,18.5,0,4,4,0,0,0,1,1,1,2,4,1,28,0,32500,0,740,370,370,6196,0.51
8,1,5,4,4,1,1,0,6,3,0,1,7,0,1,1,3,4,7,0,5,7,3,3,3,3,2,4,1,1,0,0,2,1,0,0,0,10,0,1,10,3,1,0,0,0,0,12.5,0,30,4,1,0,1,1,1,1,1,5,4,23.25,0,130000,0,5916,5516,5516,27071,0.48
5,3,5,4,2,1,1,0,6,3,1,1,7,1,0,2,4,3,17,0,8,7,3,4,1,2,8,4,2,5,1,0,0,1,0,1,1,10,0,0,10,1,1,2,2,1,0,71.5,0,22,3,1,0,0,0,1,2,1,5,5,37.6,1,130000,0,6570,4828,4828,15018,0.55
2,1,5,3,1,1,0,1,6,3,0,1,7,1,1,1,4,3,2,0,3,7,3,5,3,2,8,12,2,10,1,0,2,1,0,0,0,9,0,1,0,0,0,0,0,1,0,170,0,22,3,0,0,1,1,1,1,1,2,3,32.333333333333336,0,52500,0,3480,1740,193,10702,0.47
3,3,6,4,1,1,1,0,6,1,0,0,5,0,1,1,4,3,2,0,2,1,3,4,3,1,2,2,1,1,0,0,2,1,0,0,0,4,1,0,4,2,0,0,0,0,0,0,0,12,4,1,0,0,0,0,0,1,3,1,67,1,32500,0,2131,989,989,4750,0.6
7,4,5,4,2,0,1,1,6,2,0,0,7,1,0,1,3,4,7,1,2,7,3,3,2,1,4,8,1,1,0,0,2,1,0,0,0,7,1,1,7,1,1,2,3,0,0,15.5,1,12,4,0,0,1,1,1,1,1,3,3,32.333333333333336,0,110000,0,2142,1892,1892,12765,0.4
6,3,5,4,2,1,1,0,16,3,0,1,10,0,1,1,3,3,7,1,1,7,3,4,3,3,4,4,2,8,8,0,6,1,0,0,1,9,0,0,8,2,1,1,3,1,0,15,1,22,4,1,0,1,0,0,1,2,3,4,25.75,1,2000,1,2420,1492,1326,19929,0.4
1,3,5,3,2,0,0,1,9,2,0,1,7,1,1,2,5,3,2,0,8,13,3,2,3,3,4,8,3,8,8,1,2,1,0,0,1,8,0,1,8,1,1,4,3,1,0,69,0,18,2,0,0,0,1,1,0,0,3,5,21.4,0,130000,0,3012,1907,1678,18567,0.46
3,1,5,4,1,1,1,1,1,3,0,1,1,1,1,1,3,4,7,0,2,3,3,2,2,1,12,12,1,1,0,0,6,1,0,0,0,8,1,0,8,3,0,4,2,1,0,21,1,12,4,1,0,0,0,1,0,1,3,1,79,1,47500,0,2561,1924,1924,4978,0.52
6,3,6,5,3,1,1,0,6,3,0,0,7,1,1,3,3,4,12,1,5,3,3,8,1,2,8,4,2,10,5,0,6,1,0,0,0,7,0,0,5,3,0,7,3,0,0,40.5,1,30,4,1,0,1,0,1,2,1,3,2,52.5,0,130000,0,10018,5323,2246,25676,0.67
2,1,6,2,1,0,1,1,6,1,0,0,7,1,1,1,4,3,12,1,0,3,2,1,3,2,4,4,0,0,0,0,0,0,1,0,0,4,1,1,6,1,1,2,1,1,0,36,0,7,3,0,0,0,1,1,0,1,1,2,81,1,27500,0,3904,3033,3654,11532,0.46
4,3,2,3,1,0,0,1,9,4,1,1,7,1,0,2,4,3,7,1,0,7,3,4,3,2,1,1,2,1,1,0,6,1,1,0,0,5,1,1,4,3,0,4,1,1,0,22.5,0,12,3,0,0,1,1,1,1,1,4,1,46,0,47500,0,1262,1052,841,12220,0.41
2,3,5,3,2,1,1,0,9,3,1,0,5,0,1,2,3,4,7,1,2,3,3,2,3,5,8,8,3,5,2,1,2,1,0,0,1,6,1,1,6,3,0,3,3,0,0,33,1,12,4,1,0,0,1,0,0,1,0,2,62,1,110000,0,3315,3065,3065,12036,0.53
2,1,0,3,1,1,0,0,1,2,0,0,5,0,0,2,4,3,22,1,0,0,0,4,2,2,4,12,3,5,2,1,0,1,0,0,0,6,0,0,6,1,0,1,1,0,0,7.5,1,18,4,1,0,0,0,0,1,2,3,5,21.8,0,27500,1,1254,1254,1254,3370,0.6
4,1,0,0,1,0,0,0,1,2,0,1,3,0,0,1,4,3,3,0,0,0,0,1,2,1,1,1,1,5,0,0,0,1,0,0,0,1,0,1,1,3,0,0,0,0,0,38,0,4,3,1,0,1,1,0,1,1,3,1,26,0,17500,0,484,484,484,2114,0.48
6,4,1,2,2,0,1,1,6,1,0,0,10,1,1,1,4,3,2,0,0,1,3,1,2,1,2,2,0,0,0,0,2,0,0,0,0,4,0,1,4,1,1,3,1,1,0,33,1,7,3,0,0,1,1,1,0,2,2,1,74,1,12500,1,2271,886,886,7757,0.37
3,1,5,4,1,1,0,1,1,2,0,0,18,1,1,1,4,4,7,1,0,7,3,2,3,2,8,12,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,6,1,0,0,28,0,12,2,0,0,1,1,1,0,1,1,4,19,0,12500,1,1441,720,0,15395,0.54
4,1,5,3,1,1,0,1,6,2,1,0,7,1,1,1,4,3,12,0,3,3,3,2,3,2,4,8,1,10,0,0,2,1,0,0,0,6,0,0,6,3,0,4,3,1,0,47.5,0,7,3,1,0,0,0,1,1,2,3,2,72.5,1,42500,0,972,972,972,12022,0.44
6,3,3,3,2,0,0,1,9,3,0,0,5,1,0,1,4,4,3,1,0,3,3,3,2,1,12,4,0,0,0,0,0,0,1,0,1,5,0,1,5,3,1,1,1,0,0,42,0,12,2,0,0,1,1,1,1,2,0,3,20,0,8750,1,1280,1280,1280,23358,0.4
5,3,3,2,1,1,0,1,1,4,0,1,10,1,1,2,4,3,22,0,0,3,3,3,1,1,8,8,1,5,0,0,2,1,0,0,0,4,0,1,0,0,0,2,2,0,0,35.5,0,12,3,0,0,1,1,1,0,1,3,2,68.5,1,17500,1,784,784,588,12683,0.38
5,2,6,3,2,0,1,0,6,1,1,1,7,0,1,1,3,4,7,1,3,3,3,2,3,2,4,4,1,1,0,0,0,1,1,0,1,7,1,0,7,3,0,5,1,1,0,10.5,1,7,3,0,0,1,0,0,0,1,1,2,74.5,1,22500,0,1962,1562,1562,15825,0.46
8,3,6,4,2,1,1,0,6,3,0,0,10,0,1,1,3,4,7,0,3,13,3,3,2,1,2,4,2,5,1,0,0,1,1,0,0,8,1,0,8,1,1,7,3,0,0,7.5,1,22,4,0,0,0,0,0,1,1,5,4,23.5,0,110000,0,4128,3728,3728,9585,0.59
5,2,5,4,3,0,1,0,9,2,0,0,10,1,1,2,4,3,7,0,8,7,3,5,3,3,8,8,2,2,1,0,2,1,0,0,0,9,0,0,0,0,0,1,1,1,0,31,1,12,4,1,0,0,0,1,1,1,3,4,28,0,130000,0,3313,2913,0,10626,0.48
8,3,5,4,3,0,1,0,9,1,1,1,5,0,0,2,3,4,3,0,3,3,3,3,3,4,4,4,3,2,2,1,2,1,0,0,1,6,0,1,6,2,0,3,1,0,0,13,1,12,4,1,0,0,1,0,1,1,4,2,28,0,72500,0,4524,4124,4124,12249,0.58
2,2,5,4,2,0,0,0,16,2,1,1,7,0,1,2,5,4,2,1,3,7,3,2,3,2,2,4,2,2,1,0,2,1,0,0,1,7,0,0,0,0,0,0,0,0,0,5,0,18,4,1,0,0,0,0,1,1,5,2,52,0,130000,0,2029,2029,0,6146,0.63
5,2,5,3,2,1,0,1,6,2,1,0,10,1,0,1,4,4,2,0,3,3,3,3,1,1,8,8,1,5,0,0,10,1,0,0,1,7,1,1,7,1,1,0,0,0,0,25,1,7,3,1,0,1,1,1,0,1,6,3,45.333333333333336,0,87500,0,2128,1596,1596,4164,0.62
1,3,5,2,1,0,0,0,1,3,0,0,5,0,1,1,4,2,12,0,0,3,3,2,3,2,4,12,2,10,1,0,2,1,0,0,1,4,0,0,0,0,0,2,3,1,0,13,0,12,2,1,0,0,0,0,1,1,4,1,56,1,32500,0,1380,1380,863,5183,0.56
4,1,0,1,1,0,0,1,3,2,0,1,7,1,1,1,4,3,3,0,1,0,0,2,3,2,4,2,0,0,0,0,2,0,0,0,1,4,0,1,0,0,0,1,3,0,0,10.5,1,4,4,0,0,1,1,1,1,1,3,2,31.5,0,47500,0,692,692,346,8491,0.49
3,1,2,4,2,0,0,1,3,4,0,0,5,1,0,2,3,5,3,1,0,7,3,5,2,2,2,8,2,5,2,0,0,1,1,0,1,6,0,1,6,3,0,0,0,0,0,0,1,12,4,0,0,1,1,1,1,2,3,4,38.5,0,37500,0,1377,1377,1377,17806,0.39
2,3,6,3,1,0,1,0,0,2,0,0,5,0,0,1,4,4,3,0,0,1,3,1,2,1,8,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,2,1,0,0,0,18,3,1,0,0,0,0,0,1,2,1,81,1,17500,0,2790,2540,258,5037,0.54
4,1,5,4,3,0,1,0,0,1,0,0,7,0,0,2,3,4,3,0,0,0,0,3,3,2,8,12,2,2,1,0,2,1,0,0,0,8,0,1,8,3,1,1,3,1,1,2.5,0,12,4,1,0,1,1,0,1,4,2,6,26.833333333333332,0,130000,0,3306,2906,2906,22942,0.4
2,2,5,2,1,0,0,0,1,2,0,0,18,0,0,1,3,3,3,0,0,0,0,2,3,2,4,2,3,10,10,10,10,1,0,0,0,4,0,0,0,0,0,0,0,0,0,31.5,0,7,4,1,0,0,0,0,0,1,2,5,15.4,0,37500,1,720,720,540,4957,0.38
5,9,5,3,2,0,1,0,6,2,0,0,7,0,1,2,3,3,7,0,3,7,3,5,3,2,2,4,2,2,1,0,2,1,0,0,0,4,0,1,5,3,0,4,3,0,1,40,1,12,4,0,0,0,1,1,1,1,3,2,36,0,110000,0,2480,1664,2080,14293,0.46
4,4,5,3,2,0,1,1,1,2,0,0,7,1,0,1,4,4,3,0,0,3,3,2,1,1,12,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,10.5,1,7,2,0,0,0,1,1,0,1,2,4,15.25,0,2000,1,1593,0,0,19370,0.32
2,3,5,2,1,0,0,1,1,3,0,0,1,1,1,1,1,4,12,0,2,3,3,1,2,2,12,12,1,5,0,0,0,1,0,0,0,4,0,0,4,2,0,0,0,1,0,30.5,0,7,4,1,0,0,0,1,0,1,6,2,58,0,37500,0,972,972,972,8772,0.6
2,2,6,3,1,0,0,1,9,3,0,0,5,1,1,1,4,3,7,0,0,7,3,2,3,2,2,4,1,8,0,0,2,1,1,0,1,5,0,1,0,0,0,5,1,1,0,31.5,0,12,3,0,0,0,1,1,1,1,3,2,29.5,0,22500,0,2160,1440,0,8897,0.6
3,4,5,2,1,0,0,0,16,2,0,0,10,0,1,1,3,3,7,0,0,0,0,2,3,1,2,12,2,10,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5,0,12,3,1,0,0,0,0,0,4,2,3,47,0,82500,0,720,180,180,4036,0.39
4,7,6,2,1,0,0,1,16,3,0,0,10,1,1,1,4,3,7,0,8,0,0,1,2,2,2,2,1,2,0,0,2,0,1,0,0,4,0,0,0,0,0,4,3,1,0,42,0,4,3,1,0,0,0,1,1,1,3,5,20.6,0,42500,0,912,912,228,5780,0.61
6,1,4,4,2,1,1,1,1,2,0,1,18,1,1,1,4,3,3,0,2,7,2,4,3,2,2,8,4,8,8,5,2,1,0,0,1,6,0,0,6,1,1,0,0,0,0,2.5,1,12,3,1,0,1,0,1,1,6,5,4,26,0,47500,0,3383,2733,2733,11020,0.5
5,1,0,2,1,0,0,1,1,2,0,0,5,1,0,1,1,3,3,0,0,0,0,3,2,1,4,2,0,0,0,0,0,0,0,0,0,4,0,1,4,3,0,0,0,1,0,5,0,4,4,0,0,1,1,1,1,2,1,2,21,0,12500,1,796,796,796,5811,0.41
