YEARMADERANGE,WALLTYPE,ROOFTYPE,BEDROOMS,NCOMBATH,NHAFBATH,PRKGPLC1,STOVENFUEL,OVENUSE,AMTMICRO,DEFROST,TOASTER,NUMMEAL,FUELFOOD,COFFEE,NUMFRIG,TYPERFR1,SIZRFRI1,AGERFRI1,NUMFREEZ,DWASHUSE,WASHLOAD,DRYRUSE,TVCOLOR,TVSIZE1,TVTYPE1,TVONWD1,TVONWE1,NUMPC,TIMEON1,TIMEON2,TIMEON3,INTERNET,WELLPUMP,AQUARIUM,STEREO,BATTOOLS,HEATROOM,MOISTURE,FUELH2O,ACROOMS,USECENAC,PROTHERMAC,NUMCFAN,USECFAN,TREESHAD,RECBATH,LIGHTS,SLDDRS,WINDOWS,ADQINSUL,USENG,USESOLAR,ELWARM,ELWATER,ELFOOD,EMPLOYHH,Householder_Race,EDUCATION,NHSLDMEM,MEANAGE,RETIREPY,MONEYPY,POVERTY150,TOTSQFT,TOTHSQFT,TOTCSQFT,KWH,WSF
5,1,0,1,1,0,0,1,3,3,0,1,7,1,0,1,4,3,3,0,3,1,3,2,2,1,12,8,1,1,0,0,0,0,0,1,0,3,0,0,3,1,0,0,0,1,0,20.0,1,4,3,1,0,0,0,1,0,1,2,1,28.0,0,17500,0,729,729,729,1781,0.57
3,2,5,4,2,0,0,1,0,2,0,0,18,1,0,2,4,3,12,1,0,7,3,2,3,3,4,2,1,1,0,0,1,1,0,0,0,7,0,1,0,0,0,4,0,0,0,0.0,0,7,3,0,0,1,1,1,0,1,1,6,40.833333333333336,1,72500,0,2016,2016,0,35091,0.63
2,3,5,3,2,0,1,0,1,1,1,0,1,0,0,1,5,4,2,0,3,7,3,2,3,2,4,4,1,2,0,0,1,0,0,0,2,2,0,0,0,0,0,1,1,0,0,8.0,1,30,2,1,0,1,0,0,0,6,2,3,15.666666666666666,0,27500,0,1710,437,0,3149,0.56
4,3,5,5,3,1,1,0,9,3,1,0,10,1,1,2,3,4,12,0,5,7,3,4,3,1,4,8,1,2,0,0,1,0,0,0,2,9,0,1,9,3,0,4,1,0,0,18.0,0,22,3,1,0,1,1,1,1,1,4,3,44.0,0,82500,0,3667,3417,3417,18212,0.43
6,3,0,1,1,0,0,1,0,3,0,1,0,0,1,1,1,3,2,0,3,1,3,2,3,2,8,8,0,0,0,0,0,0,0,1,0,3,0,0,3,3,0,0,0,0,0,35.5,0,4,4,1,0,0,0,0,0,1,5,1,76.0,1,72500,0,1009,1009,1009,4501,0.55
6,5,2,3,2,1,1,1,16,3,0,1,18,1,0,1,4,3,2,0,1,3,3,2,2,1,8,8,2,10,8,0,1,1,0,0,2,5,0,1,5,3,1,0,0,0,0,13.0,0,4,3,0,0,1,1,1,1,4,5,2,28.0,0,27500,0,2085,1835,1835,10114,0.36
4,2,5,3,2,0,1,1,6,2,1,1,7,1,1,2,5,4,2,0,2,3,3,2,3,2,4,4,4,2,1,1,0,1,0,1,2,8,0,1,0,0,0,1,2,1,0,49.0,0,12,4,0,0,1,1,1,1,3,7,2,45.0,0,130000,0,3597,2137,0,8604,0.53
3,3,3,3,1,1,0,0,0,1,1,1,3,0,0,1,4,3,22,1,0,1,3,2,2,2,8,8,0,0,0,0,0,0,0,1,2,7,0,0,0,0,0,0,0,0,0,8.0,0,12,4,1,0,0,0,0,0,1,4,1,76.0,1,12500,1,741,648,0,3658,0.59
5,3,3,3,2,0,0,1,9,4,0,0,10,1,1,1,3,2,22,0,0,13,3,4,2,1,12,12,1,10,0,0,0,0,1,1,2,5,0,1,0,0,0,2,3,1,0,17.0,0,7,3,0,0,1,1,1,0,1,0,4,31.0,1,17500,1,910,910,0,24166,0.41
8,0,5,3,3,2,1,0,6,3,0,0,10,0,1,3,1,3,3,2,8,7,3,6,3,2,4,12,1,2,0,0,1,0,0,1,6,9,0,1,0,0,0,2,1,0,1,47.0,0,30,4,0,0,1,1,1,0,1,6,2,60.0,1,130000,0,5503,3829,0,24698,0.49
7,3,0,1,1,0,0,1,3,3,0,0,5,1,1,1,4,3,12,0,2,3,3,2,1,1,12,12,0,0,0,0,0,0,0,0,2,3,0,1,3,3,0,0,0,0,0,10.5,1,2,4,0,0,1,1,1,0,2,2,1,69.0,1,12500,1,544,544,544,4641,0.55
7,5,6,5,3,1,1,1,6,3,1,0,7,1,1,2,3,4,7,1,3,13,2,3,1,1,4,4,4,8,10,1,1,0,0,1,2,4,0,0,7,1,1,6,3,0,0,21.0,1,12,3,1,0,1,0,1,1,3,7,4,33.25,0,82500,0,2944,1771,1083,12658,0.68
1,3,5,2,1,0,1,0,1,4,0,0,5,0,1,1,4,4,17,1,0,1,0,3,3,2,12,12,0,0,0,0,0,0,0,0,0,5,0,0,5,3,1,5,3,0,0,24.0,0,7,2,1,0,0,0,0,0,1,3,1,56.0,0,2000,1,1828,1578,1578,10928,0.52
3,1,0,3,2,0,0,0,9,2,0,0,7,0,1,1,4,3,7,0,0,0,0,2,3,1,2,2,1,1,0,0,1,0,0,0,2,6,0,0,0,0,0,0,0,0,0,22.5,1,4,3,1,0,0,0,0,2,2,2,3,27.0,0,22500,1,667,667,0,4150,0.5
4,3,5,2,2,0,0,1,9,1,0,1,10,1,0,1,4,3,7,1,0,16,3,1,2,1,2,1,1,2,0,0,0,1,0,0,2,4,0,1,4,3,0,0,0,0,0,7.5,0,7,2,0,0,1,1,1,0,1,1,5,11.0,0,3750,1,840,840,840,28058,0.41
5,4,0,3,2,0,0,0,1,3,0,1,18,0,1,1,4,3,3,0,3,13,3,2,3,1,4,4,1,10,0,0,1,0,0,0,0,2,0,0,5,1,1,0,0,0,0,18.5,1,4,3,1,0,0,0,0,2,1,2,3,28.666666666666668,0,27500,0,1053,421,1053,5649,0.55
7,3,5,4,2,0,1,1,1,4,0,1,1,1,1,1,3,4,7,1,3,3,3,6,3,4,2,4,5,5,1,1,1,0,0,1,0,6,0,0,6,3,1,4,3,0,0,21.0,0,12,3,1,0,0,0,1,1,1,4,3,25.666666666666668,0,72500,0,4998,3561,3561,13559,0.41
2,1,5,3,2,1,0,1,6,4,0,1,5,1,1,1,3,3,12,1,3,7,2,2,2,1,12,12,1,1,0,0,1,0,0,0,10,6,0,1,6,3,0,3,2,1,0,2.5,0,12,3,1,0,1,1,1,0,1,5,3,63.0,1,37500,0,4488,2992,2992,14943,0.43
2,3,5,3,1,0,0,1,6,3,1,0,5,1,1,1,4,4,12,0,0,3,3,3,3,2,2,4,2,2,2,0,1,0,0,1,2,7,0,0,7,3,0,4,2,1,0,35.5,0,12,3,1,0,0,0,1,1,1,3,2,31.5,0,72500,0,2271,1374,1374,7089,0.52
2,3,5,3,2,0,1,0,0,3,0,1,5,0,0,1,3,3,12,0,0,1,3,1,2,1,2,1,1,1,0,0,1,0,0,1,0,6,0,0,0,0,0,1,1,0,0,5.0,0,7,4,1,0,0,0,0,0,1,5,1,78.0,1,22500,0,1929,1115,0,3977,0.49
7,1,5,3,3,0,1,1,6,2,1,0,10,1,1,2,3,4,7,1,3,3,3,3,3,2,8,8,2,10,2,0,1,0,0,1,2,10,0,0,10,3,1,4,1,1,0,66.0,0,22,3,1,0,1,0,1,1,2,5,2,69.0,1,130000,0,3600,3200,3200,19055,0.42
8,5,6,1,1,0,0,0,6,4,0,0,5,0,0,1,4,4,7,0,0,0,0,1,2,1,8,8,1,8,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,1,0,18.5,0,4,3,1,0,0,0,0,1,1,2,1,28.0,0,22500,0,414,414,138,1790,0.41
5,3,0,3,2,0,0,1,9,2,0,0,7,1,0,1,4,3,3,0,0,7,3,2,2,2,4,4,1,5,0,0,1,0,0,0,2,6,0,1,6,1,1,1,3,0,0,21.0,1,7,4,0,0,1,1,1,2,2,4,3,29.0,0,27500,0,1362,1362,1362,13374,0.46
1,4,5,2,1,0,0,0,9,0,0,0,7,0,1,1,4,3,12,0,0,7,3,2,2,2,4,4,0,0,0,0,0,1,0,1,2,5,0,0,0,0,0,1,2,0,0,29.0,0,7,2,1,0,0,0,0,1,1,3,4,23.0,0,32500,1,875,875,175,8501,0.54
3,1,5,3,1,1,1,0,6,1,0,0,7,0,1,2,3,3,17,1,1,7,3,4,2,1,12,12,1,1,0,0,1,0,0,0,0,2,0,0,5,3,0,3,3,1,0,25.0,1,22,4,1,0,0,0,0,0,1,1,2,79.0,1,32500,0,2081,480,1201,11481,0.47
7,1,5,4,2,0,0,1,1,2,0,0,18,1,0,1,4,3,3,0,3,7,3,2,2,1,2,2,3,5,5,5,1,0,0,0,2,6,0,1,0,0,0,3,2,1,0,10.5,0,12,3,0,0,1,1,1,0,4,5,3,22.333333333333332,0,2000,1,2552,2552,0,15459,0.42
4,3,5,4,2,1,1,1,6,1,1,0,7,1,1,1,4,3,7,1,2,3,3,3,2,2,12,12,1,2,0,0,1,0,0,0,0,7,1,1,7,3,0,6,2,1,0,10.5,1,22,3,1,0,1,1,1,0,1,5,2,78.5,1,37500,0,2471,2071,2071,10802,0.45
1,2,5,4,2,0,0,0,1,1,0,1,10,0,0,1,1,3,7,0,5,3,2,2,1,1,2,2,3,2,8,2,1,0,0,1,0,6,0,0,0,0,0,0,0,1,0,34.0,1,18,2,1,0,1,0,0,1,1,6,3,34.333333333333336,0,52500,0,2588,1869,0,3386,0.54
7,2,5,3,2,0,1,1,9,1,0,0,7,1,1,2,3,4,3,0,3,7,2,4,3,2,4,8,3,5,2,1,1,0,0,1,2,7,0,0,7,3,1,0,0,0,0,7.5,1,7,4,1,0,0,0,1,1,1,4,4,23.75,0,67500,0,1945,1545,1545,13161,0.62
2,3,5,1,1,0,0,0,9,2,0,1,7,0,1,1,4,4,7,1,2,1,3,3,2,1,8,8,1,1,0,0,1,0,0,1,0,4,0,0,0,0,0,2,1,0,0,2.5,1,12,2,1,0,0,0,0,1,1,5,1,40.0,0,57500,0,2697,899,450,3260,0.5
3,1,0,0,1,0,0,0,6,2,0,0,7,0,0,1,4,3,2,1,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5,0,2,4,1,0,0,0,0,1,2,3,1,23.0,0,2000,1,313,313,0,3437,0.58
2,0,2,4,1,0,0,1,0,4,1,0,7,1,1,2,4,4,17,1,2,13,2,3,2,1,2,8,1,2,0,0,0,1,0,1,0,6,0,1,0,0,0,0,0,1,0,2.5,0,12,2,0,0,1,1,1,1,1,1,5,44.0,0,17500,1,2714,2438,0,31247,0.65
1,2,5,3,1,0,0,0,9,4,1,0,18,0,0,1,4,4,2,0,0,16,0,4,2,1,12,12,1,5,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,22.5,0,12,2,1,0,0,0,0,2,1,1,4,37.25,0,12500,1,1092,437,437,11247,0.47
7,1,6,2,2,0,0,1,9,3,1,0,10,1,1,1,4,4,2,1,8,7,3,3,2,1,8,12,1,2,0,0,1,0,0,1,0,5,0,1,5,1,1,1,2,0,0,7.5,0,4,3,0,0,1,1,1,1,2,4,3,44.333333333333336,1,42500,0,1183,1183,1183,16164,0.45
6,2,6,4,2,1,0,0,1,2,1,1,10,0,1,2,3,4,7,0,3,13,3,6,3,2,8,8,7,8,5,5,1,0,0,0,0,8,0,0,0,0,0,3,3,0,0,69.0,0,12,3,1,0,0,0,0,1,1,6,9,38.22222222222222,1,130000,0,2592,2592,0,10156,0.54
4,5,6,2,1,0,0,1,16,3,0,0,10,1,1,1,4,3,7,0,8,0,0,1,2,2,2,2,1,2,0,0,0,1,0,0,2,4,0,0,0,0,0,4,3,1,0,42.0,0,4,3,1,0,0,0,1,1,1,3,5,20.6,0,42500,0,912,912,228,5780,0.61
3,1,5,4,1,1,1,1,6,2,1,1,10,1,1,1,4,3,3,1,0,3,3,4,2,1,8,8,1,1,0,0,1,0,0,1,0,7,0,0,7,3,0,5,3,1,0,66.0,0,12,3,0,0,1,0,1,0,1,4,2,67.0,1,42500,0,2048,1573,1573,10013,0.39
2,3,5,3,3,1,1,1,9,2,1,1,7,1,1,2,3,4,12,0,3,7,2,6,2,1,4,4,4,5,5,5,1,0,0,0,10,6,0,1,0,0,0,6,2,1,0,2.5,1,22,4,0,0,0,1,1,1,1,2,4,36.25,0,130000,0,5256,4500,0,12528,0.6
3,3,6,4,1,1,1,0,6,1,0,0,5,0,1,1,4,3,2,0,2,1,3,4,3,1,2,2,1,1,0,0,1,0,0,0,2,4,1,0,4,2,0,0,0,0,0,0.0,0,12,4,1,0,0,0,0,0,1,3,1,67.0,1,32500,0,2131,989,989,4750,0.6
3,2,5,3,2,0,0,1,16,1,0,1,10,1,1,1,3,4,7,0,3,7,3,2,3,2,2,2,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,2.5,0,12,3,1,0,0,0,1,1,1,5,3,20.666666666666668,0,82500,0,1632,1632,0,5203,0.7
2,4,5,2,2,0,0,0,6,3,0,1,7,0,1,2,4,3,7,0,3,7,3,1,3,3,2,4,3,10,10,10,1,0,0,0,2,6,0,0,6,2,1,0,0,1,0,21.0,0,18,4,1,0,0,0,0,0,1,7,3,34.333333333333336,0,130000,0,1966,1966,1966,18944,0.42
2,4,0,0,1,0,0,1,16,2,0,0,5,1,1,1,4,3,3,0,0,0,0,1,1,1,4,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,13.0,0,4,2,0,0,1,1,1,0,1,5,1,77.0,1,17500,0,735,735,735,1719,0.4
3,1,0,0,1,0,0,1,9,2,1,0,7,1,1,1,3,4,12,0,0,0,0,1,2,1,4,4,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,5.0,0,2,4,0,0,1,1,1,2,1,3,2,33.0,0,47500,0,400,400,400,9381,0.52
6,3,5,3,2,0,0,1,6,3,1,1,5,1,1,1,4,3,17,2,5,3,3,5,2,1,2,4,2,2,1,0,1,1,0,1,2,6,0,1,6,3,0,3,3,1,0,23.5,0,12,4,0,0,1,1,1,1,1,6,4,34.0,0,77500,0,2700,1688,1688,20510,0.46
8,4,5,3,2,1,1,0,3,3,1,1,7,0,1,1,3,5,2,0,2,7,3,2,2,2,4,4,3,2,5,2,1,0,0,1,6,5,0,0,5,1,1,2,2,0,0,10.0,0,12,4,1,0,0,0,0,1,1,5,3,40.0,0,82500,0,1335,935,935,6994,0.5
2,1,5,3,1,0,1,1,3,2,1,0,5,1,1,1,4,3,3,1,0,7,3,4,3,2,2,2,1,2,0,0,1,0,0,0,2,5,0,0,5,3,0,2,2,1,0,7.5,0,7,3,1,0,1,0,1,1,1,3,4,12.5,0,22500,1,1560,1310,1310,5433,0.58
1,1,0,0,1,0,0,1,28,0,0,1,7,1,1,1,4,3,17,0,0,0,0,1,1,1,4,4,1,2,0,0,1,0,0,1,2,1,0,0,1,3,0,0,0,0,0,7.5,0,7,4,1,0,0,0,1,0,2,2,1,78.0,1,12500,1,344,344,344,4601,0.51
1,2,5,3,1,1,0,1,6,3,0,0,5,1,1,1,3,4,3,0,0,7,3,5,3,2,2,2,4,8,5,2,1,0,0,1,10,7,0,0,0,0,0,4,2,0,0,0.0,0,12,3,0,0,0,0,1,1,1,3,2,29.0,0,62500,0,2541,1817,1091,8572,0.54
2,3,5,3,1,0,0,0,6,2,0,0,1,0,1,1,4,3,22,0,8,3,3,1,2,1,1,2,1,1,0,0,1,0,1,1,2,5,0,0,5,3,0,3,1,1,0,26.0,0,12,2,1,0,0,0,0,1,1,2,1,55.0,0,17500,0,1176,1176,1176,11196,0.45
1,1,5,2,1,0,0,0,16,0,0,0,7,0,0,1,4,2,17,0,0,3,0,1,2,1,12,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,17.0,0,7,3,1,0,0,0,0,0,1,1,1,69.0,1,22500,0,1424,844,0,1959,0.57
8,1,5,5,4,0,1,0,6,3,1,0,5,1,1,1,3,4,3,0,0,7,3,4,3,2,8,4,3,1,1,1,1,0,0,0,2,10,0,0,10,3,1,5,2,0,0,15.5,0,22,4,1,0,1,0,1,0,1,6,2,61.0,1,92500,0,7200,6550,6550,11100,0.43
5,2,5,4,3,1,1,1,3,4,0,0,5,1,1,1,3,4,3,0,8,7,3,1,2,2,1,1,1,2,0,0,1,0,0,0,0,8,1,0,8,1,1,1,1,1,0,29.0,1,12,3,1,0,0,0,1,1,1,5,2,35.5,0,42500,0,4182,3502,3502,8075,0.59
2,3,5,2,1,0,0,1,9,3,0,0,5,1,0,1,3,4,7,1,5,3,3,1,3,3,4,4,1,5,0,0,1,0,0,1,0,5,0,1,5,2,1,5,1,0,0,47.0,0,7,3,0,0,1,1,1,1,2,2,2,44.0,0,87500,0,834,834,834,21857,0.46
6,3,0,1,1,0,0,1,6,2,1,0,7,1,0,1,4,3,12,0,2,3,3,0,0,0,0,0,1,2,0,0,1,0,0,1,2,3,0,0,3,2,0,0,0,0,0,13.0,0,4,3,1,0,0,0,1,1,1,5,1,29.0,0,72500,0,960,960,960,3319,0.59
8,2,0,2,1,0,0,1,3,4,1,0,5,1,0,1,4,4,3,0,1,3,3,2,2,1,2,4,1,2,0,0,1,0,0,0,0,4,0,1,4,3,0,2,2,0,0,10.5,0,4,3,0,0,1,1,1,1,2,5,1,31.0,0,37500,0,1167,1167,1167,6398,0.42
7,4,7,3,2,0,1,1,6,2,1,0,7,1,1,1,3,4,7,0,5,3,3,2,2,1,1,2,3,10,10,10,1,0,0,1,2,4,0,0,7,3,0,2,3,1,0,65.0,0,12,4,1,0,0,0,1,1,1,5,2,55.5,0,52500,0,2118,982,1718,13648,0.6
6,3,6,5,3,0,1,1,3,3,1,0,7,1,1,1,3,4,12,0,3,3,3,3,2,1,8,8,1,5,0,0,1,0,0,0,6,10,0,0,0,0,0,0,0,0,0,5.0,0,12,4,1,0,1,0,1,0,1,2,2,76.0,1,22500,0,3474,3074,0,6253,0.73
6,3,6,4,3,0,1,0,6,3,0,0,7,0,1,2,5,5,3,0,5,13,3,5,3,2,8,8,3,8,2,2,1,0,0,0,2,9,0,0,9,2,1,7,2,1,0,40.0,1,22,4,1,0,0,0,0,0,1,2,3,56.0,1,82500,0,3521,2263,2263,20742,0.48
4,1,5,3,2,1,0,0,3,0,0,0,0,0,0,2,4,4,7,0,0,0,0,3,2,2,4,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,1,0,2.5,0,12,4,1,0,0,0,0,1,1,1,12,23.416666666666668,0,27500,1,1680,1680,720,3255,0.59
3,3,6,4,2,1,1,1,6,4,1,0,10,1,1,1,4,4,12,2,0,7,3,4,3,4,4,8,6,8,2,1,1,0,0,1,10,3,0,1,0,0,0,5,3,1,0,31.5,1,18,4,1,0,1,1,1,0,1,3,2,63.5,1,22500,0,2496,526,0,17506,0.77
5,2,5,3,2,1,1,1,1,2,0,0,5,1,0,1,4,4,2,0,1,3,3,2,3,3,4,2,2,10,2,0,1,0,0,0,6,5,0,0,0,0,0,1,2,1,0,23.5,1,4,3,1,0,1,0,1,1,1,3,2,32.0,0,130000,0,1566,1316,0,5606,0.48
1,3,6,4,1,0,1,1,9,3,1,0,10,1,1,1,3,5,7,0,8,13,3,3,3,2,4,8,6,2,1,1,1,0,0,1,10,6,0,0,0,0,0,3,2,0,0,10.5,1,12,3,1,0,0,0,1,1,1,2,8,17.375,0,67500,0,2636,1690,1127,11823,0.5
4,2,0,2,1,0,0,0,16,1,0,0,18,1,0,1,4,4,2,0,0,0,0,1,2,2,2,2,1,2,0,0,1,0,0,0,0,3,0,0,0,0,0,1,1,0,0,21.0,0,4,3,1,0,1,0,1,1,4,6,3,26.666666666666668,0,22500,1,806,605,0,1977,0.46
5,4,0,1,1,0,0,1,3,3,0,0,7,1,0,1,4,3,3,0,0,0,0,2,2,1,8,4,0,0,0,0,0,0,0,0,0,3,0,1,3,1,0,1,2,0,0,34.5,0,2,3,1,0,1,1,1,1,1,2,3,16.666666666666668,0,27500,0,642,642,642,6742,0.46
6,4,1,4,3,0,1,0,1,3,1,1,7,0,0,2,3,4,2,0,3,3,3,1,3,2,4,2,3,2,1,1,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,54.5,1,22,3,1,0,0,0,0,1,4,6,2,54.0,0,97500,0,3270,2620,0,4787,0.38
2,1,2,3,1,1,0,1,9,1,0,0,10,1,0,1,3,4,2,0,0,0,0,3,3,3,8,8,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,1,2,1,0,2.5,0,7,2,0,0,1,1,1,1,2,1,1,52.0,1,57500,0,1150,690,0,18577,0.43
6,2,0,1,1,0,0,1,6,2,1,1,7,1,1,1,4,2,2,0,3,0,0,2,3,2,2,2,2,1,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,5.0,1,7,3,0,0,1,0,1,1,6,3,2,28.0,0,47500,0,658,439,0,4950,0.62
5,3,3,2,2,0,0,1,3,4,0,1,5,1,0,1,4,3,3,0,5,3,3,1,3,2,4,4,1,2,0,0,1,0,0,1,2,4,0,1,5,3,0,2,1,0,0,29.0,0,12,3,0,0,1,1,1,2,1,3,1,72.0,1,32500,0,980,784,980,14137,0.46
4,1,5,5,2,1,1,0,6,3,1,0,10,0,0,2,4,4,3,1,3,7,2,2,3,2,8,4,4,5,5,5,1,0,0,0,2,10,0,0,6,1,1,5,2,0,0,0.0,1,18,4,1,0,0,0,0,0,1,4,4,43.0,1,77500,0,1620,1370,599,12734,0.54
4,4,5,3,1,1,1,0,0,4,0,0,10,0,1,1,3,3,12,0,0,16,3,4,2,1,12,12,2,10,5,0,1,0,0,0,0,6,1,0,0,0,0,1,3,1,0,90.0,1,4,2,1,0,1,0,0,0,2,3,5,27.8,1,22500,1,1710,1310,218,11426,0.45
4,3,5,2,1,0,0,1,6,4,0,0,7,1,0,1,4,3,3,0,5,7,3,2,3,1,8,12,1,5,0,0,1,0,0,1,0,4,1,1,0,0,0,3,2,0,0,12.5,1,4,2,0,0,1,1,1,1,1,2,3,21.0,0,22500,1,900,900,0,10611,0.63
5,4,7,5,4,1,1,0,3,3,0,1,5,0,0,2,3,4,7,0,5,7,3,2,3,1,1,2,3,2,2,2,1,0,0,1,6,9,0,0,9,1,1,3,1,1,1,0.0,1,22,4,1,0,0,0,0,1,4,5,4,39.75,0,130000,0,4601,3951,3951,9199,0.46
2,3,6,3,1,0,0,1,0,2,0,1,1,1,1,1,4,3,7,1,0,3,1,3,1,2,2,4,0,0,0,0,0,0,0,0,2,5,0,0,5,1,0,1,1,0,0,5.0,0,12,3,1,0,0,0,1,0,0,2,1,77.0,1,22500,0,1920,1920,1920,2501,0.58
6,2,5,2,1,1,1,1,16,3,1,1,5,1,1,1,5,3,7,0,5,3,3,2,2,2,4,4,2,5,8,0,1,0,0,1,2,4,0,1,4,2,0,0,0,1,0,5.0,0,7,3,0,0,0,1,1,1,1,5,2,27.5,0,32500,0,1856,1606,1606,12694,0.47
1,3,6,4,2,0,0,1,9,2,1,1,7,1,1,1,4,3,7,0,8,13,3,5,2,2,4,4,3,2,2,1,1,0,0,0,2,8,0,0,0,0,0,0,0,1,0,75.0,0,18,3,0,0,0,0,1,2,1,5,6,34.5,1,130000,0,3104,3104,1940,13744,0.53
5,3,6,3,2,0,0,0,6,2,0,0,7,0,1,2,3,4,3,0,2,3,3,2,3,2,8,8,2,2,1,0,1,1,0,1,6,5,1,1,5,1,0,4,1,1,0,21.0,1,12,3,0,0,1,1,0,1,1,3,1,44.0,0,110000,0,1482,1235,1235,21156,0.37
7,3,5,2,2,0,0,1,6,2,0,0,7,1,1,1,3,3,7,0,3,3,2,6,3,2,8,8,1,2,0,0,1,0,0,0,0,6,0,1,6,3,0,4,2,0,0,31.5,1,12,3,0,0,1,1,1,2,1,3,2,72.5,1,27500,0,1680,1680,1680,12322,0.39
6,4,1,3,3,0,1,1,16,3,1,0,10,1,1,2,5,4,17,0,3,3,3,4,3,2,4,8,2,2,1,0,1,0,0,1,0,8,0,1,8,3,1,6,3,1,0,37.0,0,22,4,0,0,1,1,1,1,1,8,3,57.333333333333336,0,110000,0,3776,3126,3126,28063,0.43
2,3,5,3,1,0,1,1,6,1,0,1,5,1,0,1,4,3,7,0,0,3,2,3,2,1,2,8,0,0,0,0,0,0,0,1,2,6,0,0,6,2,0,1,1,0,0,0.0,0,12,4,1,0,0,0,1,1,6,5,1,27.0,0,87500,0,1656,1104,1104,10333,0.6
5,0,5,4,2,1,1,1,6,3,1,0,7,1,1,1,5,5,2,0,5,7,3,3,3,2,4,8,4,2,2,1,1,0,1,1,2,10,1,0,9,1,1,2,2,1,0,44.5,1,18,4,1,0,0,0,1,1,4,6,5,25.4,0,130000,0,4352,3012,2072,15635,0.51
5,1,2,4,2,0,1,1,28,3,1,0,18,1,1,2,4,3,2,1,3,3,3,3,2,2,8,8,1,2,0,0,1,0,0,0,0,7,0,1,7,2,1,1,3,0,0,14.5,0,7,3,1,0,1,1,1,2,1,3,3,19.666666666666668,0,77500,0,3179,3179,1802,13820,0.6
5,4,6,3,2,0,1,1,3,4,0,0,3,1,1,1,3,4,22,0,0,1,3,1,1,1,2,2,1,1,0,0,1,0,0,0,2,5,0,1,5,2,0,5,1,0,1,22.5,1,7,3,0,0,1,1,1,0,2,4,1,80.0,1,37500,0,2484,2234,2234,10081,0.35
5,3,3,2,2,0,0,1,6,4,0,0,18,1,1,1,3,4,12,0,0,7,3,2,2,1,8,8,1,5,0,0,0,0,1,0,6,4,0,1,0,0,0,2,3,0,0,13.0,0,7,2,0,0,1,1,1,2,2,3,6,12.5,0,17500,1,966,966,483,10134,0.54
4,1,0,2,1,0,0,0,6,3,0,0,7,0,1,1,4,4,12,0,5,0,0,2,2,3,4,4,1,10,0,0,1,0,0,0,0,4,0,0,0,0,0,1,2,0,0,39.0,1,12,4,1,0,0,0,0,1,1,3,2,39.5,0,47500,0,983,983,492,3970,0.55
4,3,0,1,1,0,0,1,6,2,0,0,10,1,1,1,4,3,7,0,0,0,0,2,2,1,12,12,1,10,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,23.5,1,4,3,0,0,1,1,1,0,1,3,1,64.0,1,22500,0,806,538,0,6867,0.57
7,1,6,3,3,0,1,0,6,2,0,0,10,0,1,2,3,4,3,0,2,3,3,5,2,1,12,12,1,1,0,0,1,0,0,0,2,8,0,0,8,2,1,3,2,0,0,2.5,0,18,4,1,0,0,0,0,0,1,3,2,70.0,1,52500,0,2736,2336,2336,7549,0.58
2,3,6,3,1,1,0,0,6,2,0,0,7,0,1,2,4,3,3,1,0,3,3,4,3,4,4,4,2,2,2,0,0,0,1,1,2,6,1,0,6,2,1,1,1,1,0,13.0,0,12,3,1,0,0,0,0,1,1,3,2,28.0,0,57500,0,1976,1976,1976,5614,0.58
2,3,5,2,1,0,1,0,3,4,0,1,10,0,0,1,4,3,3,1,5,7,3,3,1,1,8,8,1,8,0,0,1,0,0,1,2,7,1,0,6,3,1,4,3,0,0,50.5,0,4,3,1,0,1,0,0,0,1,2,2,46.5,0,72500,0,2226,1976,1838,14664,0.52
1,3,5,2,1,0,0,0,6,2,0,0,7,0,0,1,4,3,22,0,0,3,3,1,2,1,2,4,0,0,0,0,0,0,0,0,2,5,0,0,5,2,0,2,2,0,0,2.5,0,7,3,1,0,1,0,0,2,1,1,1,52.0,0,12500,1,1896,1896,1896,9899,0.54
1,1,6,3,1,0,1,0,6,2,0,1,10,0,1,1,4,3,22,1,1,1,3,3,2,1,4,4,1,2,0,0,0,0,0,0,0,6,0,0,6,1,0,1,3,1,0,15.5,0,7,3,1,0,1,0,0,0,2,3,2,35.0,0,2000,1,1708,1139,1139,11437,0.54
